isin,euronext_code,stock_name,degiro_symbol,symbol,category,currency,exchangeId,exchange_degiro,exchange_mic_code,exchange_name,market,isShortable,feedQuality,feedQualitySecondary,icb_industry
IT0003203947,IT0003203947-MTAA,Gefran SpA,GE,GE,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Electronic Equipment: Gauges and Meters
FR0000053035,FR0000053035-XPAR,Grenobloise d'Electronique et d'Automatismes,GEA,GEA,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Electronic Equipment: Gauges and Meters
IT0000062072,IT0000062072-TNLB,Assicurazioni Generali SpA,GEN,GEN,D,EUR,320,EBR,TNLB,Euronext Brussels,belgium,FALSE,R,,Full Line Insurance
IT0003697080,IT0003697080-MTAA,Geox SpA,GEO,GEO,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Footwear
IT0004942915,IT0004942915-MTAA,Gequity SpA,GEQ,GEQ,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Diversified Financial Services 
FR0010533075,FR0010533075-XPAR,GETLINK SE,GET,GET,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Railroads
FR0010040865,FR0010040865-XPAR,Gecina,GFC,GFC,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Office REITs
IT0005122400,IT0005122400-MTAA,Giglio Group SpA,GG,GG,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Cable Television Services
IT0005345233,IT0005345233-MTAA,Garofalo Health Care SpA,GHC,GHC,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Health Care Facilities
BE0003699130,BE0003699130-XBRU,Gimv,GIMB,GIMB,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Asset Managers and Custodians
FR0004010338,FR0004010338-XPAR,Groupe JAJ?,GJAJ,GJAJ,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Clothing and Accessories
FR0000130809,FR0000130809-XPAR,Soci��t�� G��n��rale,GLE,GLE,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Banks
PTPAD0AM0007,PTPAD0AM0007-XLIS,GLINTT-GL.INTELLIG.TECHNOL.SA,GLINT,GLINT,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Computer Services
FR0000066672,FR0000066672-XPAR,GL Events,GLO,GLO,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Media Agencies
BE0003818359,BE0003818359-XAMS,Galapagos NV,GLPG,GLPG,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,,Biotechnology
FR0004163111,FR0004163111-XPAR,Genfit,GNFT,GNFT,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Biotechnology
CH0308403085,CH0308403085-XPAR,Geneuro SA,GNRO,GNRO,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Biotechnology
NL0000430106,NL0000430106-XAMS,GEOJUNXION NV,GOJXN,GOJXN,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Consumer Digital Services
FR0010214064,FR0010214064-XPAR,Pizzorno Environnement,GPE,GPE,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Waste and Disposal Services
IT0005221517,IT0005221517-MTAA,GPI SpA,GPI,GPI,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Health Care Services
BE0003765790,BE0003765790-XBRU,Greenyard,GRYFO,GREEN,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Food Products
FR0000065971,FR0000065971-XPAR,Graines Voltz,GRVO,GRVO,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Home Improvement Retailers
IT0004098510,IT0004098510-MTAA,Gas Plus SpA,GSP,GSP,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Integrated Oil and Gas
IT0001042297,IT0001042297-MTAA,Greenthesis,GTH,GTH,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Waste and Disposal Services
FR0011726835,FR0011726835-XPAR,Gaztransport et Technigaz SA,GTT,GTT,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Oil Equipment and Services
FR0000066722,FR0000066722-XPAR,Guillemot,GUI,GUI,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Computer Hardware
PTGNV0AM0001,PTGNV0AM0001-XLIS,GREENVOLT,GVOLT,GVOLT,C,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,CX,Alternative Electricity
IT0005411209,IT0005411209-MTAA,GVS SpA,GVS,GVS,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Plastics
BMG455841020,BMG455841020-XAMS,HAL Trust,HAL,HAL,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Asset Managers and Custodians
FR0000054231,FR0000054231-XPAR,High Co,HCO,HCO,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Media Agencies
FR0014003VY4,FR0014003VY4-XPAR,HDF PROMESSES,HDF,HDF,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Alternative Electricity
FR0004165801,FR0004165801-XPAR,Les Hotels de Paris,HDP,HDP,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Hotels and Motels
NL0000009165,NL0000009165-XAMS,Heineken,HEIA,HEIA,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,CX,Brewers
NL0009269109,NL0009269109-XAMS,Heijmans,HEIJM,HEIJM,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Construction
NL0000008977,NL0000008977-XAMS,Heineken Holding,HEIO,HEIO,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Brewers
IT0001250932,IT0001250932-MTAA,HERA SpA,HER,HER,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Multi-utilities
FR0000121329,FR0000121329-XPAR,Thales,HO,HO,A,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Defense
NL0000440311,NL0000440311-XAMS,Holland Colours,HOLCO,HOLCO,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Chemicals: Diversified
BE0974409410,BE0974409410-XBRU,HOME INVEST BE.,HOMI,HOMI,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Residential REITs
NL0009391242,NL0009391242-XAMS,Hydratec Industries,HYDRA,HYDRA,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Machinery: Agricultural
BE0974363955,BE0974363955-XBRU,Hyloris Pharmaceuticals SA,HYL,HYL,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Biotechnology
GB00BYN5BY03,GB00BYN5BY03-XBRU,HYBRID SOFTWARE GROUP PLC,GLOG,HYSG,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Software
MA0000011488,MA0000011488-XPAR,Maroc Telecom,IAM,IAM,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Telecommunications Services
BE0003766806,BE0003766806-XBRU,ION BEAM APPLICATIONS S.A.,IBAB,IBAB,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Medical Equipment
PTIBS0AM0008,PTIBS0AM0008-XLIS,Ibersol SGPS,IBS,IBS,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Restaurants and Bars
FR0000035081,FR0000035081-XPAR,Icade,ICAD,ICAD,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Office REITs
IT0005455875,IT0005455875-MTAA,INTERCOS,ICOS,ICOS,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Cosmetics
IT0005543480,IT0005543480-MTAA,ITALIAN DESIGN,IDB,IDB,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Household Furnishings
FR0000051393,FR0000051393-XPAR,IDI S.C.A.,IDIP,IDIP,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Closed End Investments
FR0010929125,FR0010929125-XPAR,ID Logistics SAS,IDL,IDL,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Delivery Services
IT0003411417,IT0003411417-MTAA,Italian Exhibition Group SpA,IEG,IEG,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Recreational Services
BE0003748622,BE0003748622-XBRU,Iep Invest,IEP,IEP,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Real Estate Holding and Development
NL0010556726,NL0010556726-XAMS,IEX Group NV,IEX,IEX,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Food Products
IT0003188064,IT0003188064-MTAA,Banca IFIS SpA,IF,IF,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Mortgage Finance
IT0005211237,IT0005211237-MTAA,Italgas SpA,IG,IG,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Gas Distribution
IT0005322612,IT0005322612-MTAA,Immobiliare Grande Distribuzione SIIQ SpA,IGD,IGD,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Retail REITs
IT0005108219,IT0005108219-MTAA,I Grandi Viaggi SpA,IGV,IGV,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Travel and Tourism
IT0005359192,IT0005359192-MTAA,illimity Bank SpA,ILTY,ILTY,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Banks
NL0010801007,NL0010801007-XAMS,IMCD NV,IMCD,IMCD,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,,Specialty Chemicals
FR0000033243,FR0000033243-XPAR,Immobili��re Dassault,IMDA,IMDA,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Diversified REITs
BE0003599108,BE0003599108-XBRU,Immobel,IMMO,IMMO,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Real Estate Holding and Development
BE0003866838,BE0003866838-VPXB,Immopool,IMMOP,IMMOP,D,EUR,320,EBR,VPXB,Euronext Brussels,belgium,FALSE,R,,Containers and Packaging
BE0003893139,BE0003893139-XBRU,Immo Moury,IMMOU,IMMOU,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Office REITs
IT0001413837,IT0001413837-MTAA,Immsi SpA,IMS,IMS,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Recreational Vehicles and Boats
PTINA0AP0008,PTINA0AP0008-XLIS,"INAPA -INV., PART. E GESTAO SA",INA,INA,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Paper
BE0974374069,BE0974374069-XBRU,Inclusio SCA,INCLU,INCLU,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Real Estate Holding and Development
IT0005245508,IT0005245508-MTAA,Indel B SpA,INDB,INDB,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Electronic Equipment: Gauges and Meters
FR0010341032,FR0010341032-XPAR,Fonci��re Inea,INEA,INEA,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Office REITs
FR0000071797,FR0000071797-XPAR,Infotel,INF,INF,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Computer Services
FR0000066219,FR0000066219-XPAR,Cie Industrielle et Financi��re d'Entreprises,INFE,INFE,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Construction
NL0011821202,NL0011821202-XAMS,ING Groep NV,INGA,INGA,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,CX,Banks
LU2290522684,LU2290522684-XAMS,InPost SA,INPST,INPST,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Delivery Services
BE0003746600,BE0003746600-XBRU,Intervest Offices & Warehouses,INTO,INTO,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,CX,Office REITs
IT0005090300,IT0005090300-MTAA,Infrastrutture Wireless Italiane SpA,INW,INW,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Telecommunications Services
IT0005438046,IT0005438046-MTAA,SECO,IOT,IOT,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Computer Services
IT0001078911,IT0001078911-MTAA,Interpump Group SpA,IP,IP,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Machinery: Industrial
FR0010331421,FR0010331421-XPAR,Innate Pharma,IPH,IPH,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Biotechnology
FR0010259150,FR0010259150-XPAR,Ipsen,IPN,IPN,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Pharmaceuticals
PTIPR0AM0000,PTIPR0AM0000-XLIS,Impresa,IPR,IPR,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Radio and TV Broadcasters
FR0000073298,FR0000073298-XPAR,Ipsos,IPS,IPS,B,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Media Agencies
IT0001077780,IT0001077780-MTAA,IRCE SpA,IRC,IRC,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Electrical Components
IT0003027817,IT0003027817-MTAA,IREN S.P.A.,IRE,IRE,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Multi-utilities
IT0000072618,IT0000072618-MTAA,Intesa Sanpaolo,ISP,ISP,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Banks
FR0004026151,FR0004026151-XPAR,Itesoft,ITE,ITE,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Software
IT0005253205,IT0005253205-MTAA,Italmobiliare SpA,ITM,ITM,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Diversified Financial Services 
FR0004024222,FR0004024222-XPAR,Interparfums,ITP,ITP,B,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Cosmetics
IT0003057624,IT0003057624-MTAA,Itway SpA,ITW,ITW,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Computer Hardware
FR0000064958,FR0000064958-XPAR,INTEXA,ITXT,ITXT,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Clothing and Accessories
FR0013233012,FR0013233012-XPAR,Inventiva SA,IVA,IVA,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Biotechnology
NL0015000LU4,NL0015000LU4-MTAA,IVECO GROUP,IVG,IVG,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Commercial Vehicles and Parts
LU0556041001,LU0556041001-MTAA,IVS Group SA,IVS,IVS,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Food Retailers and Wholesalers
FR0012872141,FR0012872141-XPAR,Jacques Bogart SA,JBOG,JBOG,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Personal Products
FR0000033904,FR0000033904-XPAR,Jacquet Metal,JCQ,JCQ,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Iron and Steel
NL0014332678,NL0014332678-XAMS,JDE Peets NV,JDEP,JDEP,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,CX,Soft Drinks
BE0003858751,BE0003858751-XBRU,Jensen-Group,JEN,JEN,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Machinery: Industrial
PTJMT0AE0001,PTJMT0AE0001-XLIS,Jer��nimo Martins,JMT,JMT,A,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,CX,Food Retailers and Wholesalers
IT0000336518,IT0000336518-MTAA,Juventus FC,JUVE,JUVE,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Recreational Services
BE0003565737,BE0003565737-XBRU,KBC Groep,KBC,KBC,A,EUR,320,EBR,XBRU,Euronext Brussels,belgium,TRUE,R,CX,Banks
BE0003867844,BE0003867844-XBRU,KBC Ancora,KBCA,KBCA,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,CX,Banks
NL0000852531,NL0000852531-XAMS,Kendrion,KENDR,KENDR,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Auto Parts
FR0000121485,FR0000121485-XPAR,Kering,KER,KER,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Clothing and Accessories
BE0003880979,BE0003880979-XBRU,Keyware Technologies,KEYW,KEYW,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Software
BE0974274061,BE0974274061-XBRU,Kinepolis Group NV,KIN,KIN,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,CX,Entertainment
FR0014009ON9,FR0014009ON9-XPAR,EUREKING SHARES,KINGS,KINGS,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Open End and Miscellaneous Investment Vehicles
IT0004552359,IT0004552359-MTAA,INTEK GROUP,KME,KME,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Nonferrous Metals
IT0004552367,IT0004552367-MTAA,Intek Group SpA,KMER,KMER,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Nonferrous Metals
FR0004007813,FR0004007813-XPAR,Kaufman et Broad,KOF,KOF,C,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Home Construction
NL0000009082,NL0000009082-XAMS,KPN Koninklijke,KPN,KPN,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,CX,Telecommunications Services
FR0000066607,FR0000066607-XPAR,Lacroix,LACR,LACR,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Electronic Equipment: Other
FR0000032278,FR0000032278-XPAR,Aviation Lat��co��re,LAT,LAT,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Aerospace
FR0000038242,FR0000038242-XPAR,LUMIBIRD,LBIRD,LBIRD,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Medical Equipment
IT0003856405,IT0003856405-MTAA,LEONARDO,LDO,LDO,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Defense
FR0000065930,FR0000065930-XPAR,Fonci��re 7 Investissement,LEBL,LEBL,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Electrical Components
FR0014009YQ1,FR0014009YQ1-XPAR,LHYFE PROMESSES,LHYFE,LHYFE,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Alternative Fuels
FR0000121964,FR0000121964-XPAR,Kl��pierre,LI,LI,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,,Retail REITs
PTLIG0AE0002,PTLIG0AE0002-XLIS,Lisgrafica,LIG,LIG,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Forms and Bulk Printing Services
NL0011821392,NL0011821392-XAMS,Signify NV,LIGHT,LIGHT,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,TRUE,R,,Building Materials: Other
FR0004156297,FR0004156297-XPAR,Linedata Services,LIN,LIN,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Software
FR0004170017,FR0004170017-XPAR,Le Noble Age,LNA,LNA,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Health Care Facilities
IT0004210289,IT0004210289-MTAA,Landi Renzo,LNDR,LNDR,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Auto Parts
FR00140006O9,FR00140006O9-XPAR,Solocal Group SA,LOCAL,LOCAL,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Publishing
BE0003604155,BE0003604155-XBRU,Lotus Bakeries,LOTB,LOTB,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Food Products
FR0013204336,FR0013204336-XPAR,Societe LDC SA,LOUP,LOUP,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Food Products
FR0006864484,FR0006864484-XPAR,Laurent-Perrier,LPE,LPE,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Distillers and Vintners
FR0010307819,FR0010307819-XPAR,Legrand,LR,LR,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Electrical Components
FR0000065484,FR0000065484-XPAR,Lectra,LSS,LSS,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Software
FR0000053837,FR0000053837-XPAR,Altamir,LTA,LTA,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Asset Managers and Custodians
IT0005541336,IT0005541336-MTAA,LOTTOMATICA GROUP SPA,LTMC,LTMC,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Casinos and Gambling
IT0005107492,IT0005107492-MTAA,Lu-Ve SpA,LUVE,LUVE,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Building: Climate Control
IT0005013013,IT0005013013-MTAA,LVenture Group SpA,LVEN,LVEN,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Investment Services
NL0010545679,NL0010545679-XAMS,Lavide Holding NV,LVIDE,LVIDE,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Computer Services
FR0012634822,FR0012634822-XPAR,MAAT PHARMA,MAAT,MAAT,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Biotechnology
IT0004931058,IT0004931058-MTAA,Maire Tecnimont SpA,MAIRE,MAIRE,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Engineering and Contracting Services
LU2382956378,LU2382956378-XAMS,MAJOREL GROUP LUX,MAJ,MAJ,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,CX,Professional Business Support Services
FR0000030074,FR0000030074-XPAR,Malteries Franco-Belges,MALT,MALT,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Brewers
PTMFR0AM0003,PTMFR0AM0003-XLIS,MARTIFER SGPS S.A.,MAR,MAR,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Construction
IS0000000388,IS0000000388-XAMS,Marel hf,MAREL,MAREL,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,FALSE,R,,Machinery: Specialty
IT0003428445,IT0003428445-MTAA,MARR SpA,MARR,MARR,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Food Retailers and Wholesalers
FR0000051070,FR0000051070-XPAR,Maurel & Prom,MAU,MAU,C,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Oil: Crude Producers
IT0000062957,IT0000062957-MTAA,Mediobanca,MB,MB,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Diversified Financial Services 
FR0000060873,FR0000060873-XPAR,Marie Brizard Wine & Spirits,MBWS,MBWS,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Distillers and Vintners
FR0000121014,FR0000121014-XPAR,LVMH MOET HENN. L. VUITTON SE,MC,MC,A,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,,Clothing and Accessories
BE0974287196,BE0974287196-XBRU,Immo Mechelen City Center NV,MCC,MCC,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Real Estate Holding and Development
PTGMC0AM0003,PTGMC0AM0003-XLIS,Media Capital,MCP,MCP,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,FALSE,R,,Cable Television Services
FR0011742329,FR0011742329-XPAR,McPhy Energy SAS,MCPHY,MCPHY,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Renewable Energy Equipment
FR0013153541,FR0013153541-XPAR,Maisons du Monde SA,MDM,MDM,C,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,,Household Furnishings
BE0003844611,BE0003844611-XBRU,MDxHealth,MDXH,MDXH,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Biotechnology
FR0004065605,FR0004065605-XPAR,Medincell SA,MEDCL,MEDCL,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Biotechnology
BE0165385973,BE0165385973-XBRU,Melexis,MELE,MELE,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Semiconductors
FR0010298620,FR0010298620-XPAR,Memscap,MEMS,MEMS,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Semiconductors
FR0010241638,FR0010241638-XPAR,Mercialys,MERY,MERY,C,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,,Retail REITs
FR0004177046,FR0004177046-XPAR,Metabolic Explorer,METEX,METEX,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Chemicals: Diversified
DE0008430026,DE0008430026-TNLB,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,MEURV,MEURV,D,EUR,320,EBR,TNLB,Euronext Brussels,belgium,FALSE,R,,Reinsurance
FR0000121204,FR0000121204-XPAR,Wendel,MF,MF,B,EUR,710,EPA,XPAR,Euronext Paris,france,TRUE,R,CX,Diversified Financial Services 
NL0015000MZ1,NL0015000MZ1-MTAA,MFE A,MFEA,MFEA,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Radio and TV Broadcasters
NL0015000N09,NL0015000N09-MTAA,MFE B,MFEB,MFEB,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,CX,D15,Radio and TV Broadcasters
FR0011277391,FR0011277391-XPAR,Fonciere Paris Nord SA,FPN,MHM,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Diversified REITs
BE0003731453,BE0003731453-XBRU,Miko,MIKO,MIKO,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Soft Drinks
IT0001447348,IT0001447348-MTAA,Mittel,MIT,MIT,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,FALSE,D15,,Diversified Financial Services 
BE0974283153,BE0974283153-XBRU,Mithra Pharmaceuticals SA,MITRA,MITRA,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,FALSE,R,,Pharmaceuticals
FR0010609263,FR0010609263-XPAR,Mauna Kea Technologies SAS,MKEA,MKEA,D,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,,Medical Equipment
FR001400AJ45,FR001400AJ45-XPAR,MICHELIN,ML,ML,A,EUR,710,EPA,XPAR,Euronext Paris,france,FALSE,R,CX,Tires
