isin,euronext_code,stock_name,degiro_symbol,symbol,category,currency,exchangeId,exchange_degiro,exchange_mic_code,exchange_name,market,isShortable,feedQuality,feedQualitySecondary,icb_industry,name,description,logoid,type,close,Value.Traded,market_cap_basic,fundamental_currency_code,sector,industry,is_primary,exchange,country,currency_id,forex_rate,market_cap_USD,Traded_USD,turnover_rate,plate,证券代码,证券名称,en_description,dr_name,code,correct_industry,exchange_code,trade_currency,last_price,change,last_traded_at,close_price,trading_date
PTINA0AP0008,PTINA0AP0008-XLIS,"INAPA -INV., PART. E GESTAO SA",INA,INA,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,False,R,,Paper,INA,INAPA INVESTIMENTOS PARTIC GESTAO NPV,inapa-investimentos-partic-gestao-npv,stock,0.0382,12012.6776,21793700.1029,USD,Process Industries,Pulp & Paper,True,EURONEXT,Portugal,EUR,1.11261,0.217937001029,0.0001336542522453,0.0006,欧洲,,,INAPA INVESTIMENTOS PARTIC GESTAO NPV,,,,,,,,,,
BE0974374069,BE0974374069-XBRU,Inclusio SCA,INCLU,INCLU,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Real Estate Holding and Development,INCLU,INCLUSIO SA/NV,inclusio-sa-nv,stock,14.1,719.1,116607752.06707,USD,Finance,Real Estate Development,True,EURONEXT,Belgium,EUR,1.11261,1.1660775206707,8.00077851e-06,0.0,欧洲,,,INCLUSIO SA/NV,,,,XBRU,EUR,14.10,0,09:05 CEST21 Jul 2023,14.10,20 Jul 2023
IT0005245508,IT0005245508-MTAA,Indel B SpA,INDB,INDB,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Electronic Equipment: Gauges and Meters,INDB,INDEL B,,stock,24.2,1113.2,151941955.90101,USD,Producer Manufacturing,Industrial Machinery,True,MIL,Italy,EUR,1.11261,1.5194195590101,1.2385574520000002e-05,0.0,欧洲,,,INDEL B,,,,MTAA,EUR,24.20,1.26,11:13 CEST21 Jul 2023,23.90,20 Jul 2023
FR0010341032,FR0010341032-XPAR,Fonci��re Inea,INEA,INEA,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Office REITs,INEA,FONCIERE INEA,fonciere-inea,fund,37.9,909.6,457418232.76941,USD,Finance,Real Estate Investment Trusts,True,EURONEXT,France,EUR,1.11261,4.5741823276941,1.012030056e-05,0.0,欧洲,,,FONCIERE INEA,,,,XPAR,EUR,37.90,0,09:18 CEST21 Jul 2023,37.90,20 Jul 2023
FR0000071797,FR0000071797-XPAR,Infotel,INF,INF,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Computer Services,INF,INFOTEL,infotel,stock,57.2,6234.8,438631008.50855,USD,Technology Services,Information Technology Services,True,EURONEXT,France,EUR,1.11261,4.3863100850854995,6.936900828000001e-05,0.0,欧洲,,,INFOTEL,,,,XPAR,EUR,57.20,0,09:31 CEST21 Jul 2023,57.20,20 Jul 2023
FR0000066219,FR0000066219-XPAR,Cie Industrielle et Financi��re d'Entreprises,INFE,INFE,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Construction,INFE,INDLE FIN.ENTREPRISES,cie-indus-and-fin-d-enterprise,stock,62.0,1550.0,80751357.9708,USD,Industrial Services,Engineering & Construction,True,EURONEXT,France,EUR,1.11261,0.807513579708,1.7245455000000003e-05,0.0,欧洲,,,INDLE FIN.ENTREPRISES,,,,,,,,,,
NL0011821202,NL0011821202-XAMS,ING Groep NV,INGA,INGA,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,CX,Banks,INGA,ING集团,ing,stock,13.24,19316934.92,52482824795.91173,USD,Finance,Major Banks,True,EURONEXT,Netherlands,EUR,1.11261,524.8282479591173,0.214922149613412,0.0004,欧洲,INGA,ING集团,ING GROEP,荷兰国际,,,"XAMS, XBRU",EUR,13.236,0.46,11:19 CEST21 Jul 2023,13.176,20 Jul 2023
LU2290522684,LU2290522684-XAMS,InPost SA,INPST,INPST,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,CX,Delivery Services,INPST,INPOST,inpost-s-a,stock,10.19,1238462.03,5641698551.91734,USD,Technology Services,Air Freight/Couriers,True,EURONEXT,Luxembourg,EUR,1.11261,56.4169855191734,0.013779252391983,0.0002,欧洲,,,INPOST,,INPST,Air Freight/Couriers,XAMS,EUR,10.185,0.49,11:19 CEST21 Jul 2023,10.135,20 Jul 2023
BE0003746600,BE0003746600-XBRU,Intervest Offices & Warehouses,INTO,INTO,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,CX,Office REITs,INTO,INTERVEST OFF-WARE,intervest-off-ware,fund,13.52,227825.52,455082016.30639,USD,Finance,Real Estate Investment Trusts,True,EURONEXT,Belgium,EUR,1.11261,4.5508201630639,0.002534809518072,0.0006,欧洲,,,INTERVEST OFF-WARE,,,,XBRU,EUR,13.52,-1.17,11:10 CEST21 Jul 2023,13.68,20 Jul 2023
IT0005090300,IT0005090300-MTAA,Infrastrutture Wireless Italiane SpA,INW,INW,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Telecommunications Services,INW,INWIT,inwit,stock,11.59,4028626.05,12393941249.90956,USD,Communications,Major Telecommunications,True,MIL,Italy,EUR,1.11261,123.9394124990956,0.044822896294905,0.0004,欧洲,,,INWIT,,,,MTAA,EUR,11.585,-0.09,11:20 CEST21 Jul 2023,11.595,20 Jul 2023
IT0005438046,IT0005438046-MTAA,SECO,IOT,IOT,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Computer Services,IOT,SECO,seco,stock,4.636,47982.6,680633065.77618,USD,Electronic Technology,Computer Processing Hardware,True,MIL,Italy,EUR,1.11261,6.806330657761801,0.00053385920586,0.0001,欧洲,,,SECO,,,,MTAA,EUR,4.636,-0.77,10:58 CEST21 Jul 2023,4.672,20 Jul 2023
IT0001078911,IT0001078911-MTAA,Interpump Group SpA,IP,IP,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Machinery: Industrial,IP,INTERPUMP GROUP,interpump,stock,50.52,2752178.04,5946687180.07947,USD,Producer Manufacturing,Industrial Machinery,True,MIL,Italy,EUR,1.11261,59.4668718007947,0.030621008090844,0.0005,欧洲,,,INTERPUMP GROUP,,,,MTAA,EUR,50.50,0.72,11:20 CEST21 Jul 2023,50.14,20 Jul 2023
FR0010331421,FR0010331421-XPAR,Innate Pharma,IPH,IPH,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Biotechnology,IPH,INNATE PHARMA,innate-pharma-sa,stock,2.88,28278.72,261024690.92799,USD,Health Technology,Pharmaceuticals: Major,True,EURONEXT,France,EUR,1.11261,2.6102469092799,0.000314631866592,0.0001,欧洲,,,INNATE PHARMA,,,,XPAR,EUR,2.89,-0.86,11:19 CEST21 Jul 2023,2.915,20 Jul 2023
FR0010259150,FR0010259150-XPAR,Ipsen,IPN,IPN,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Pharmaceuticals,IPN,IPSEN,ipsen,stock,111.8,669570.2,10351561270.77083,USD,Health Technology,Pharmaceuticals: Major,True,EURONEXT,France,EUR,1.11261,103.5156127077083,0.00744970500222,0.0001,欧洲,,,IPSEN,,,,XPAR,EUR,111.60,-0.71,11:15 CEST21 Jul 2023,112.40,20 Jul 2023
PTIPR0AM0000,PTIPR0AM0000-XLIS,Impresa,IPR,IPR,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,False,R,,Radio and TV Broadcasters,IPR,"IMPRESA, SGPS - NOM.",impresa-sgps-nom,stock,0.169,845.169,31796133.6,USD,Consumer Services,Broadcasting,True,EURONEXT,Portugal,EUR,1.11261,0.317961336,9.4034348109e-06,0.0,欧洲,,,"IMPRESA, SGPS - NOM.",,,,,,,,,,
FR0000073298,FR0000073298-XPAR,Ipsos,IPS,IPS,B,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Media Agencies,IPS,IPSOS,ipsos,stock,49.68,440760.96,2470068790.25291,USD,Commercial Services,Miscellaneous Commercial Services,True,EURONEXT,France,EUR,1.11261,24.7006879025291,0.004903950517056,0.0002,欧洲,,,IPSOS,,,,XPAR,EUR,49.60,-1.1,11:09 CEST21 Jul 2023,50.15,20 Jul 2023
IT0001077780,IT0001077780-MTAA,IRCE SpA,IRC,IRC,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Electrical Components,IRC,IRCE,irce-spa,stock,2.18,1872.62,63238048.69723,USD,Producer Manufacturing,Electrical Products,True,MIL,Italy,EUR,1.11261,0.6323804869723,2.0834957382000003e-05,0.0,欧洲,,,IRCE,,,,MTAA,EUR,2.18,1.87,11:01 CEST21 Jul 2023,2.14,20 Jul 2023
IT0003027817,IT0003027817-MTAA,IREN S.P.A.,IRE,IRE,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Multi-utilities,IRE,IREN,iren,stock,1.713,557787.06,2428383749.60313,USD,Utilities,Electric Utilities,True,MIL,Italy,EUR,1.11261,24.2838374960313,0.006205994608266,0.0003,欧洲,,,IREN,,,,MTAA,EUR,1.713,0.76,11:18 CEST21 Jul 2023,1.70,20 Jul 2023
IT0000072618,IT0000072618-MTAA,Intesa Sanpaolo,ISP,ISP,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Banks,ISP,联合圣保罗银行,intesa,stock,2.532,76211582.052,51215567532.679,USD,Finance,Major Banks,True,MIL,Italy,EUR,1.11261,512.1556753267901,0.8479376830687574,0.0017,欧洲,ISP,联合圣保罗银行,INTESA SANPAOLO,联合圣保罗银行,,,MTAA,EUR,2.532,0.4,11:20 CEST21 Jul 2023,2.522,20 Jul 2023
FR0004026151,FR0004026151-XPAR,Itesoft,ITE,ITE,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Software,ITE,ITESOFT,itesoft,stock,3.7,74.0,23819446.69291,USD,Technology Services,Packaged Software,True,EURONEXT,France,EUR,1.11261,0.2381944669291,8.233314000000001e-07,0.0,欧洲,,,ITESOFT,,,,,,,,,,
IT0005253205,IT0005253205-MTAA,Italmobiliare SpA,ITM,ITM,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Diversified Financial Services ,ITM,ITALMOBILIARE,italmobiliare,stock,24.9,6922.2,1167435340.2661402,USD,Consumer Non-Durables,Food: Specialty/Candy,True,MIL,Italy,EUR,1.11261,11.674353402661405,7.701708942000001e-05,0.0,欧洲,,,ITALMOBILIARE,,,,MTAA,EUR,24.90,0.4,09:38 CEST21 Jul 2023,24.80,20 Jul 2023
FR0004024222,FR0004024222-XPAR,Interparfums,ITP,ITP,B,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Cosmetics,ITP,国际香水公司,interparfums,stock,62.9,532134.0,4820803767.55296,USD,Consumer Non-Durables,Household/Personal Care,True,EURONEXT,France,EUR,1.11261,48.2080376755296,0.0059205760974,0.0001,欧洲,ITP,国际香水公司,INTERPARFUMS,,,,XPAR,EUR,63.00,0.64,11:20 CEST21 Jul 2023,62.60,20 Jul 2023
IT0003057624,IT0003057624-MTAA,Itway SpA,ITW,ITW,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Computer Hardware,ITW,IT WAY,it-way-spa,stock,1.788,45134.484,20538321.72711,USD,Technology Services,Information Technology Services,True,MIL,Italy,EUR,1.11261,0.2053832172710999,0.0005021707824324,0.0024,欧洲,,,IT WAY,,,,MTAA,EUR,1.788,0.9,11:19 CEST21 Jul 2023,1.772,20 Jul 2023
FR0000064958,FR0000064958-XPAR,INTEXA,ITXT,ITXT,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Clothing and Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR0013233012,FR0013233012-XPAR,Inventiva SA,IVA,IVA,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Biotechnology,IVA,INVENTIVA,inventiva-sa-american-depository-shares,stock,3.63,37530.57,169042553.36441,USD,Health Technology,Biotechnology,True,EURONEXT,France,EUR,1.11261,1.6904255336441,0.000417568874877,0.0002,欧洲,,,INVENTIVA,,,,XPAR,EUR,3.63,0.69,10:41 CEST21 Jul 2023,3.605,20 Jul 2023
NL0015000LU4,NL0015000LU4-MTAA,IVECO GROUP,IVG,IVG,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Commercial Vehicles and Parts,IVG,依维柯,iveco,stock,8.246,2365983.55,2486833939.62014,USD,Consumer Durables,Motor Vehicles,True,MIL,Italy,EUR,1.11261,24.8683393962014,0.026324169575655,0.0011,欧洲,IVG,依维柯,IVECO GROUP,,,,MTAA,EUR,8.244,0.1,11:20 CEST21 Jul 2023,8.236,20 Jul 2023
LU0556041001,LU0556041001-MTAA,IVS Group SA,IVS,IVS,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Food Retailers and Wholesalers,IVS,IVS GROUP,ivs,stock,4.74,5678.52,470183343.9182,USD,Retail Trade,Catalog/Specialty Distribution,True,MIL,Italy,EUR,1.11261,4.701833439182,6.317978137200001e-05,0.0,欧洲,,,IVS GROUP,,,,MTAA,EUR,4.74,0.21,11:09 CEST21 Jul 2023,4.73,20 Jul 2023
FR0012872141,FR0012872141-XPAR,Jacques Bogart SA,JBOG,JBOG,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Personal Products,JBOG,JACQUES BOGART,,stock,7.78,326.76,131303559.85131,USD,Consumer Non-Durables,Household/Personal Care,True,EURONEXT,France,EUR,1.11261,1.3130355985131,3.635564436e-06,0.0,欧洲,,,JACQUES BOGART,,,,XPAR,EUR,7.78,-0.77,10:50 CEST21 Jul 2023,7.84,20 Jul 2023
FR0000033904,FR0000033904-XPAR,Jacquet Metal,JCQ,JCQ,C,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,CX,Iron and Steel,JCQ,JACQUET METALS,jacquet-metal-sa,stock,18.1,17394.1,458101482.24951,USD,Distribution Services,Wholesale Distributors,True,EURONEXT,France,EUR,1.11261,4.5810148224951,0.00019352849601,0.0,欧洲,,,JACQUET METALS,,,,XPAR,EUR,18.10,-0.22,10:34 CEST21 Jul 2023,18.14,20 Jul 2023
NL0014332678,NL0014332678-XAMS,JDE Peets NV,JDEP,JDEP,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,CX,Soft Drinks,JDEP,JDE PEET'S,jde-peet-s,stock,27.26,175336.32,15235359760.874111,USD,Consumer Non-Durables,Food: Specialty/Candy,True,EURONEXT,Netherlands,EUR,1.11261,152.35359760874113,0.001950809429952,0.0,欧洲,,,JDE PEET'S,,,,XAMS,EUR,27.28,0.22,11:18 CEST21 Jul 2023,27.22,20 Jul 2023
BE0003858751,BE0003858751-XBRU,Jensen-Group,JEN,JEN,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Machinery: Industrial,JEN,JENSEN-GROUP,jensen,stock,30.4,35142.4,328115925.5748,USD,Producer Manufacturing,Electrical Products,True,EURONEXT,Belgium,EUR,1.11261,3.2811592557480003,0.00039099785664,0.0001,欧洲,,,JENSEN-GROUP,,,,XBRU,EUR,30.40,-0.65,10:17 CEST21 Jul 2023,30.60,20 Jul 2023
PTJMT0AE0001,PTJMT0AE0001-XLIS,Jer��nimo Martins,JMT,JMT,A,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,False,R,CX,Food Retailers and Wholesalers,JMT,"J.MARTINS,SGPS",j-martins-sgps,stock,26.84,1000165.76,18776039125.863907,USD,Retail Trade,Food Retail,True,EURONEXT,Portugal,EUR,1.11261,187.76039125863903,0.011127944262336,0.0001,欧洲,,,"J.MARTINS,SGPS",,,,,,,,,,
IT0000336518,IT0000336518-MTAA,Juventus FC,JUVE,JUVE,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Recreational Services,JUVE,JUVENTUS FC,juventus-fc,stock,0.3386,159054.3026,949961606.45441,USD,Consumer Services,Movies/Entertainment,True,MIL,Italy,EUR,1.11261,9.4996160645441,0.0017696540761578,0.0002,欧洲,,,JUVENTUS FC,,,,MTAA,EUR,0.3386,0.3,11:09 CEST21 Jul 2023,0.3376,20 Jul 2023
BE0003565737,BE0003565737-XBRU,KBC Groep,KBC,KBC,A,EUR,320,EBR,XBRU,Euronext Brussels,belgium,True,R,CX,Banks,KBC,联合银行,kbc-groep-nv,stock,66.74,4296520.98,30625079935.43526,USD,Finance,Regional Banks,True,EURONEXT,Belgium,EUR,1.11261,306.2507993543526,0.047803522075578,0.0002,欧洲,KBC,联合银行,KBC GROEP NV,联合银行,,,XBRU,EUR,66.72,1.18,11:20 CEST21 Jul 2023,65.94,20 Jul 2023
BE0003867844,BE0003867844-XBRU,KBC Ancora,KBCA,KBCA,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,CX,Banks,KBCA,KBC ANCORA ORD,kbc-ancora-ord,stock,42.36,194559.48,3635140743.72548,USD,Finance,Financial Conglomerates,True,EURONEXT,Belgium,EUR,1.11261,36.3514074372548,0.002164688230428,0.0001,欧洲,,,KBC ANCORA ORD,,,,XBRU,EUR,42.36,1.58,11:08 CEST21 Jul 2023,41.70,20 Jul 2023
NL0000852531,NL0000852531-XAMS,Kendrion,KENDR,KENDR,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,CX,Auto Parts,KENDR,KENDRION,kendrion-n-v,stock,16.6,147042.8,271901374.4821,USD,Producer Manufacturing,Auto Parts: OEM,True,EURONEXT,Netherlands,EUR,1.11261,2.719013744821,0.00163601289708,0.0006,欧洲,,,KENDRION,,,,XAMS,EUR,16.62,2.09,11:19 CEST21 Jul 2023,16.28,20 Jul 2023
FR0000121485,FR0000121485-XPAR,Kering,KER,KER,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Clothing and Accessories,KER,开云(巴黎春天),kering,stock,542.6,21265579.2,74602825277.40439,USD,Consumer Non-Durables,Consumer Sundries,True,EURONEXT,France,EUR,1.11261,746.0282527740438,0.23660296073712,0.0003,欧洲,KER,开云(巴黎春天),KERING,开云(巴黎春天),,,XPAR,EUR,542.60,0.22,11:20 CEST21 Jul 2023,541.40,20 Jul 2023
BE0003880979,BE0003880979-XBRU,Keyware Technologies,KEYW,KEYW,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Software,KEYW,KEYWARE TECHNOLOGIES,keyware-technologies,stock,0.95,7128.8,23814610.47427,USD,Technology Services,Packaged Software,True,EURONEXT,Belgium,EUR,1.11261,0.2381461047427,7.931574168e-05,0.0003,欧洲,,,KEYWARE TECHNOLOGIES,,,,,,,,,,
BE0974274061,BE0974274061-XBRU,Kinepolis Group NV,KIN,KIN,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,CX,Entertainment,KIN,KINEPOLIS GROUP,kinepolis,stock,43.95,83592.9,1304974605.09295,USD,Consumer Services,Movies/Entertainment,True,EURONEXT,Belgium,EUR,1.11261,13.0497460509295,0.00093006296469,0.0001,欧洲,,,KINEPOLIS GROUP,,,,XBRU,EUR,44.00,0.92,11:10 CEST21 Jul 2023,43.60,20 Jul 2023
FR0014009ON9,FR0014009ON9-XPAR,EUREKING SHARES,KINGS,KINGS,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Open End and Miscellaneous Investment Vehicles,KINGS,EUREKING SHARES,,stock,10.3,1030.0,57335465.0,USD,Finance,Financial Conglomerates,True,EURONEXT,France,EUR,1.11261,0.57335465,1.1459883000000002e-05,0.0,欧洲,,,EUREKING SHARES,,,,,,,,,,
IT0004552359,IT0004552359-MTAA,INTEK GROUP,KME,KME,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Nonferrous Metals,KME,KME GROUP,kme-spa,stock,0.979,158269.056,344867717.44865,USD,Non-Energy Minerals,Other Metals/Minerals,True,MIL,Italy,EUR,1.11261,3.4486771744865,0.0017609173439616,0.0005,欧洲,,,KME GROUP,,,,MTAA,EUR,0.979,0.2,10:09 CEST21 Jul 2023,0.977,20 Jul 2023
IT0004552367,IT0004552367-MTAA,Intek Group SpA,KMER,KMER,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Nonferrous Metals,KMER,KME GROUP RSP,kme-spa,stock,1.08,2451.6,344867717.44865,USD,Non-Energy Minerals,Other Metals/Minerals,False,MIL,Italy,EUR,1.11261,3.4486771744865,2.727674676e-05,0.0,欧洲,,,KME GROUP RSP,,,,MTAA,EUR,1.08,0,09:10 CEST21 Jul 2023,1.08,20 Jul 2023
FR0004007813,FR0004007813-XPAR,Kaufman et Broad,KOF,KOF,C,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Home Construction,KOF,KAUFMAN ET BROAD,kaufman-and-broad-sa,stock,23.85,60197.4,540479106.6895,USD,Consumer Durables,Homebuilding,True,EURONEXT,France,EUR,1.11261,5.404791066895,0.00066976229214,0.0001,欧洲,,,KAUFMAN ET BROAD,,,,XPAR,EUR,23.85,0.21,11:04 CEST21 Jul 2023,23.80,20 Jul 2023
NL0000009082,NL0000009082-XAMS,KPN Koninklijke,KPN,KPN,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,CX,Telecommunications Services,KPN,KPN,kpn-kon,stock,3.271,2213152.058,14677536467.83314,USD,Communications,Major Telecommunications,True,EURONEXT,Netherlands,EUR,1.11261,146.7753646783314,0.0246237511125138,0.0002,欧洲,KPN,KPN,KPN KON,KPN,,,XAMS,EUR,3.269,-0.03,11:19 CEST21 Jul 2023,3.27,20 Jul 2023
FR0000066607,FR0000066607-XPAR,Lacroix,LACR,LACR,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Electronic Equipment: Other,LACR,LACROIX GROUP,lacroix,stock,37.8,4271.4,196519522.88771,USD,Electronic Technology,Electronic Production Equipment,True,EURONEXT,France,EUR,1.11261,1.9651952288771,4.752402354e-05,0.0,欧洲,,,LACROIX GROUP,,,,XPAR,EUR,37.80,0.27,09:57 CEST21 Jul 2023,37.70,20 Jul 2023
FR0000032278,FR0000032278-XPAR,Aviation Lat��co��re,LAT,LAT,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Aerospace,LAT,LATECOERE,latecoere,stock,0.19,9997.99,111507396.17633,USD,Electronic Technology,Aerospace & Defense,True,EURONEXT,France,EUR,1.11261,1.1150739617633,0.000111238636539,0.0001,欧洲,,,LATECOERE,,,,XPAR,EUR,0.19,1.6,10:57 CEST21 Jul 2023,0.187,20 Jul 2023
FR0000038242,FR0000038242-XPAR,LUMIBIRD,LBIRD,LBIRD,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Medical Equipment,LBIRD,LUMIBIRD,lumibird,stock,13.5,20439.0,337481743.92108,USD,Electronic Technology,Electronic Components,True,EURONEXT,France,EUR,1.11261,3.3748174392108,0.0002274063579,0.0001,欧洲,,,LUMIBIRD,,,,XPAR,EUR,13.54,-0.88,11:20 CEST21 Jul 2023,13.66,20 Jul 2023
IT0003856405,IT0003856405-MTAA,LEONARDO,LDO,LDO,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Defense,LDO,列奥那多,leonardo,stock,11.605,8806953.265,7501661765.73539,USD,Electronic Technology,Aerospace & Defense,True,MIL,Italy,EUR,1.11261,75.01661765735389,0.0979870427217165,0.0013,欧洲,LDO,列奥那多,LEONARDO,,,,MTAA,EUR,11.605,-0.94,11:20 CEST21 Jul 2023,11.715,20 Jul 2023
FR0000065930,FR0000065930-XPAR,Fonci��re 7 Investissement,LEBL,LEBL,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Electrical Components,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR0014009YQ1,FR0014009YQ1-XPAR,LHYFE PROMESSES,LHYFE,LHYFE,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Alternative Fuels,LHYFE,LHYFE,lhyfe-sa,stock,6.88,13120.16,367675475.96505,USD,Process Industries,Chemicals: Specialty,True,EURONEXT,France,EUR,1.11261,3.6767547596505,0.000145976212176,0.0,欧洲,,,LHYFE,,,,XPAR,EUR,6.90,0,11:12 CEST21 Jul 2023,6.90,20 Jul 2023
FR0000121964,FR0000121964-XPAR,Kl��pierre,LI,LI,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,,Retail REITs,LI,KLEPIERRE,klepierre,fund,24.14,1070367.6,7527645917.919271,USD,Finance,Real Estate Investment Trusts,True,EURONEXT,France,EUR,1.11261,75.27645917919271,0.01190901695436,0.0002,欧洲,,,KLEPIERRE,,,,XPAR,EUR,24.08,0.38,11:20 CEST21 Jul 2023,23.99,20 Jul 2023
PTLIG0AE0002,PTLIG0AE0002-XLIS,Lisgrafica,LIG,LIG,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,False,R,,Forms and Bulk Printing Services,LIG,LISGRAFICA-IMPRESSAO ARTES GRAFICAS EUR0.05,lisgrafica-impressao-artes-graficas-eur0-05,stock,0.0075,11.25,1558884.49475,USD,Commercial Services,Commercial Printing/Forms,True,EURONEXT,Portugal,EUR,1.11261,0.0155888449475,1.2516862500000004e-07,0.0,欧洲,,,LISGRAFICA-IMPRESSAO ARTES GRAFICAS EUR0.05,,,,,,,,,,
NL0011821392,NL0011821392-XAMS,Signify NV,LIGHT,LIGHT,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,,Building Materials: Other,LIGHT,飞利浦照明,signify-nv,stock,27.19,1328965.63,3739843944.3277,USD,Producer Manufacturing,Electrical Products,True,EURONEXT,Netherlands,EUR,1.11261,37.398439443277,0.014786204495943,0.0004,欧洲,LIGHT,飞利浦照明,SIGNIFY NV,,,,XAMS,EUR,27.09,0.67,11:20 CEST21 Jul 2023,26.91,20 Jul 2023
FR0004156297,FR0004156297-XPAR,Linedata Services,LIN,LIN,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Software,LIN,LINEDATA SERVICES,linedata-services,stock,58.8,2763.6,319007701.55639,USD,Technology Services,Packaged Software,True,EURONEXT,France,EUR,1.11261,3.1900770155639,3.0748089960000005e-05,0.0,欧洲,,,LINEDATA SERVICES,,,,XPAR,EUR,58.80,-0.68,09:34 CEST21 Jul 2023,59.20,20 Jul 2023
FR0004170017,FR0004170017-XPAR,Le Noble Age,LNA,LNA,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Health Care Facilities,LNA,LNA SANTE,lna-sante,stock,29.05,11707.15,335845218.30024,USD,Health Services,Hospital/Nursing Management,True,EURONEXT,France,EUR,1.11261,3.3584521830023997,0.000130254921615,0.0,欧洲,,,LNA SANTE,,,,XPAR,EUR,29.05,0.35,11:18 CEST21 Jul 2023,28.95,20 Jul 2023
IT0004210289,IT0004210289-MTAA,Landi Renzo,LNDR,LNDR,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Auto Parts,LNDR,LANDI RENZO,landi-renzo-spa,stock,0.542,542.0,136519643.20324,USD,Producer Manufacturing,Auto Parts: OEM,True,MIL,Italy,EUR,1.11261,1.3651964320324002,6.0303462e-06,0.0,欧洲,,,LANDI RENZO,,,,MTAA,EUR,0.542,-0.55,10:43 CEST21 Jul 2023,0.545,20 Jul 2023
