股票代码,股票简称,美股@最新价,美股@最新涨跌幅,美股@gics行业(三级),美股@所属概念,美股@总市值[20230919],美股@gics行业(一级),美股@gics行业(二级),美股@gics行业(四级),美股@上市日期,美股@总股本[20230919],美股@流通股[20230919],美股@上市板块,market_code,code
MHLD.O,梅登控股,1.840,-1.075,保险,,186954699.6,金融,保险,再保险,20080506,101605815.0,101605815.0,Nasdaq Global Select Market,185,MHLD
CPSS.O,消费信贷组合服务,8.830,1.378,消费信贷,,186883241.4,金融,金融服务,消费信贷,19921023,21164580.0,21164580.0,Nasdaq Global Market,185,CPSS
GASS.O,斯蒂加斯海运,4.900,-1.804,石油、天然气与消费用燃料,,186775456.0,能源,能源,石油与天然气的储存和运输,20051006,38117440.0,38117440.0,Nasdaq Global Select Market,185,GASS
CTGO.A,Contango ORE,19.720,0.405,金属与采矿,黄金[US],186375412.48,原材料,原材料,多种金属与采矿,20211124,9393922.0,9393922.0,主板,170,CTGO
OPP.N,R/D战略机会基金,8.120,-0.246,资本市场,,186296383.34,金融,金融服务,资产管理与托管银行,20160928,22971194.0,22971194.0,主板,169,OPP
TNYA.O,Tenaya Therapeutics,2.740,-6.325,生物科技,,185950532.92,医疗保健,制药、生物科技和生命科学,生物科技,20210730,67865158.0,67865158.0,Nasdaq Global Select Market,185,TNYA
BPRN.O,普林斯顿银行,29.520,0.682,商业银行,,185599679.04,金融,银行,区域性银行,20170801,6287252.0,6287252.0,Nasdaq Global Select Market,185,BPRN
AEVA.N,Aeva Technologies,0.830,-2.115,汽车零部件,,185530666.37,非日常生活消费品,汽车与汽车零部件,汽车零件与设备,20200227,222725890.0,222725890.0,主板,169,AEVA
XOMA.O,标记临床研究,16.170,-0.615,制药,,185515305.36,医疗保健,制药、生物科技和生命科学,制药,19860606,11472808.0,11472808.0,Nasdaq Global Market,185,XOMA
CFFI.O,C&F金融,54.620,-1.248,商业银行,,185378204.44,金融,银行,区域性银行,19980122,3393962.0,3393962.0,Nasdaq Global Select Market,185,CFFI
PRST.O,Presto Automation,3.220,0.000,专业服务,SPAC（特殊目的收购公司）[US],185373442.24,工业,商业和专业服务,数据处理和外包服务,20210205,57569392.0,57569392.0,Nasdaq Global Market,185,PRST
MYFW.O,First Western金融,19.400,-0.052,资本市场,,185234886.0,金融,金融服务,资产管理与托管银行,20180719,9548190.0,9548190.0,Nasdaq Global Select Market,185,MYFW
VAXX.O,Vaxxinity,1.460,-0.680,制药,,185047764.24,医疗保健,制药、生物科技和生命科学,制药,20211111,126745044.0,126745044.0,Nasdaq Global Market,185,VAXX
IKNA.O,Ikena Oncology,4.360,0.461,生物科技,,184445527.2,医疗保健,制药、生物科技和生命科学,生物科技,20210326,42304020.0,42304020.0,Nasdaq Global Market,185,IKNA
JAKK.O,杰克仕太平洋,18.310,3.681,休闲设备与用品,玩具及消闲用品[US],184441463.84,非日常生活消费品,耐用消费品与服装,休闲用品,19960503,10073264.0,10073264.0,Nasdaq Global Select Market,185,JAKK
PTMN.O,Portman Ridge,19.380,0.938,资本市场,,184267423.74,金融,金融服务,资产管理与托管银行,20061211,9508123.0,9508123.0,Nasdaq Global Select Market,185,PTMN
CARM.O,CARISMA Therapeutics,4.570,-1.296,制药,,184101741.65,医疗保健,制药、生物科技和生命科学,制药,20140206,40284845.0,40284845.0,Nasdaq Global Market,185,CARM
LGI.N,Lazard全球收入基金,14.130,-0.071,资本市场,,183956606.54,金融,金融服务,资产管理与托管银行,20040428,13009661.0,13009661.0,主板,169,LGI
CTRN.O,Citi Trends,21.480,1.130,专营零售,,183955944.36,非日常生活消费品,非必需消费品分销和零售,服装零售,20050518,8564057.0,8564057.0,Nasdaq Global Select Market,185,CTRN
TWIN.O,双环,13.160,-1.349,电气设备,,183748184.48,工业,资本品,重型电气设备,20041021,13962628.0,13962628.0,Nasdaq Global Select Market,185,TWIN
BDTX.O,Black Diamond,3.560,1.714,生物科技,,183608149.88,医疗保健,制药、生物科技和生命科学,生物科技,20200130,51575323.0,51575323.0,Nasdaq Global Select Market,185,BDTX
CCRD.N,CoreCard,21.480,1.987,软件,,183059082.36,信息技术,软件与服务,应用软件,20210602,8490681.0,8490681.0,主板,169,CCRD
PEGR.O,Project Energy,,-0.010,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",182950403.31,金融,金融服务,投资银行业与经纪业,20211227,17473773.0,17473773.0,Nasdaq Global Market,185,PEGR
SNFCA.O,国民金融抵押,7.980,0.000,金融服务,,182896692.3,金融,金融服务,综合金融服务,19870813,22919385.0,22919385.0,Nasdaq Global Market,185,SNFCA
BRKH.O,BurTech Acquisition,,0.000,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",182851927.44,金融,金融服务,投资银行业与经纪业,20220131,17447703.0,17447703.0,Nasdaq Global Market,185,BRKH
BHR.N,Braemar,2.780,2.974,医疗保健REIT,,182803083.61,房地产,房地产投资信托（REITs）,医疗保健REIT,20131106,65993893.0,65993893.0,主板,169,BHR
PDLB.O,Ponce Financial,7.700,-1.155,商业银行,,182132720.0,金融,银行,区域性银行,20171002,23653600.0,23653600.0,Nasdaq Global Market,185,PDLB
IPX.O,IperionX,9.400,-4.472,金属与采矿,,181884334.62,原材料,原材料,多种金属与采矿,20220621,19349397.3,19349397.3,Nasdaq Capital Market,186,IPX
MFIN.O,梅达莲信贷,7.780,-1.519,商业银行,,181757052.42,金融,银行,综合性银行,19960523,23362089.0,23362089.0,Nasdaq Global Select Market,185,MFIN
CVLY.O,科多勒斯谷万通金控,18.890,-0.736,商业银行,,181553867.9,金融,银行,区域性银行,19970516,9611110.0,9611110.0,Nasdaq Global Market,185,CVLY
TG.N,特里迪加,5.280,2.326,化学制品,,181551094.56,原材料,原材料,商品化工,19890707,34384677.0,34384677.0,主板,169,TG
NETC.N,Nabors Energy,,0.000,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",181409442.03,金融,金融服务,投资银行业与经纪业,20220110,16750641.0,16750641.0,主板,169,NETC
ELLO.A,Ellomay Capital,14.100,1.147,独立电力生产商与能源贸易商,光伏概念[US],181349974.35,公用事业,公用事业,独立电力生产商与能源贸易商,20110822,12852585.0,12852585.0,主板,170,ELLO
STKS.O,The One,5.730,-3.859,酒店、餐馆与休闲,餐饮连锁[US],181195400.82,非日常生活消费品,消费者服务,餐馆,20150508,31622234.0,31622234.0,Nasdaq Capital Market,186,STKS
LWAY.O,来福威食品,12.345,4.353,食品,乳业[US],181134691.365,日常消费品,食品、饮料与烟草,包装食品与肉类,19880329,14672717.0,14672717.0,Nasdaq Global Market,185,LWAY
HBIO.O,哈佛生物科学,4.240,-2.304,生命科学工具和服务,,180998163.04,医疗保健,制药、生物科技和生命科学,生命科学工具和服务,20001207,42688246.0,42688246.0,Nasdaq Global Market,185,HBIO
MCAA.O,Mountain,11.140,-0.090,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",180483295.22,金融,金融服务,投资银行业与经纪业,20211229,16201373.0,16201373.0,Nasdaq Global Market,185,MCAA
PTHR.O,Pono Capital Three,10.550,0.161,资本市场,,180452443.35,金融,金融服务,投资银行业与经纪业,20230403,17104497.0,17104497.0,Nasdaq Global Market,185,PTHR
INTT.A,Intest,14.820,-2.049,半导体产品与设备,,180173497.92,信息技术,半导体产品与设备,半导体材料与设备,20131015,12157456.0,12157456.0,主板,170,INTT
LRMR.O,Larimar,4.160,0.971,制药,,180034400.0,医疗保健,制药、生物科技和生命科学,制药,20140619,43277500.0,43277500.0,Nasdaq Global Select Market,185,LRMR
RGCO.O,RGC资源,18.000,-0.443,燃气公用事业,,180021546.0,公用事业,公用事业,燃气公用事业,19940204,10001197.0,10001197.0,Nasdaq Global Market,185,RGCO
VOXX.O,奥迪富斯,7.865,2.811,家庭耐用消费品,消费电子[US],179613233.085,非日常生活消费品,耐用消费品与服装,消费电子产品,19870529,22837029.0,22837029.0,Nasdaq Global Select Market,185,VOXX
XFOR.O,X4制药,1.090,0.000,生物科技,,179223137.73,医疗保健,制药、生物科技和生命科学,生物科技,20171116,164424897.0,164424897.0,Nasdaq Global Market,185,XFOR
RENB.O,Renovaro,2.950,2.076,生物科技,,179177020.35,医疗保健,制药、生物科技和生命科学,生物科技,20181210,60737973.0,60737973.0,Nasdaq Capital Market,186,RENB
CUTR.O,古特拉,8.980,4.784,医疗保健设备与用品,,179095997.5,医疗保健,医疗保健设备与服务,医疗保健设备,20040331,19943875.0,19943875.0,Nasdaq Global Select Market,185,CUTR
HBB.N,Hamilton海滩品牌,12.690,0.236,家庭耐用消费品,,179001011.25,非日常生活消费品,耐用消费品与服装,家用电器,20171002,14039295.0,14039295.0,主板,169,HBB
FUSN.O,Fusion,2.590,-2.264,生物科技,,178703690.76,医疗保健,制药、生物科技和生命科学,生物科技,20200626,68997564.0,68997564.0,Nasdaq Global Select Market,185,FUSN
ARBE.O,Arbe Robotics,2.300,-4.167,信息技术服务,激光雷达[US],178259016.0,信息技术,软件与服务,信息科技咨询与其它服务,20211008,77503920.0,77503920.0,Nasdaq Capital Market,186,ARBE
SOL.N,Emeren Group,3.100,-0.321,建筑与工程,"太阳能[US],光伏概念[US],SEC确定摘牌名单[US],中概股指数[US],美国中资概念股",178145485.215,工业,资本品,建筑与工程,20080129,57281506.5,57281506.5,主板,169,SOL
RLYB.O,Rallybio,4.700,-1.053,生命科学工具和服务,,177664023.2,医疗保健,制药、生物科技和生命科学,生命科学工具和服务,20210729,37800856.0,37800856.0,Nasdaq Global Select Market,185,RLYB
FSNB.N,Fusion II,10.450,0.096,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",177561878.58,金融,金融服务,投资银行业与经纪业,20210419,16975323.0,16975323.0,主板,169,FSNB
GNFT.O,Genfit,3.550,-0.280,制药,,177412539.48,医疗保健,制药、生物科技和生命科学,制药,20190327,49834983.0,49834983.0,Nasdaq Global Market,185,GNFT
TSVT.O,2seventy bio,3.510,-5.645,生物科技,,177130668.78,医疗保健,制药、生物科技和生命科学,生物科技,20211105,50464578.0,50464578.0,Nasdaq Capital Market,186,TSVT
LTRX.O,创力,4.790,-4.391,通信设备,,176808053.69,信息技术,技术硬件与设备,通信设备,20000804,36911911.0,36911911.0,Nasdaq Capital Market,186,LTRX
PUCK.O,Goal Acquisitions,,0.095,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",176574047.43,金融,金融服务,投资银行业与经纪业,20210326,16832607.0,16832607.0,Nasdaq Capital Market,186,PUCK
SCWO.O,374Water,1.330,-4.317,电子设备、仪器和元件,,176447252.31,信息技术,技术硬件与设备,电子设备和仪器,20220614,132667107.0,132667107.0,Nasdaq Capital Market,186,SCWO
CLIN.O,Clean Earth,,,资本市场,SPAC（特殊目的收购公司）[US],176229626.5,金融,金融服务,投资银行业与经纪业,20220418,16704230.0,16704230.0,Nasdaq Global Market,185,CLIN
SBXC.N,SilverBox,10.200,0.000,资本市场,,176122500.0,金融,金融服务,投资银行业与经纪业,20230428,17250000.0,17250000.0,主板,169,SBXC
MACK.O,Merrimack制药,12.280,0.327,制药,抗癌医药[US],175861302.84,医疗保健,制药、生物科技和生命科学,制药,20120329,14320953.0,14320953.0,Nasdaq Global Market,185,MACK
COFS.O,ChoiceOne Financial,23.300,1.702,商业银行,,175635353.4,金融,银行,区域性银行,20200207,7537998.0,7537998.0,Nasdaq Capital Market,186,COFS
IVCA.O,Investcorp India,10.790,0.093,资本市场,SPAC（特殊目的收购公司）[US],175425934.84,金融,金融服务,投资银行业与经纪业,20220630,16258196.0,16258196.0,Nasdaq Global Market,185,IVCA
CVCY.O,中央谷地,14.820,2.561,商业银行,,175060138.5,金融,银行,区域性银行,20040305,11812425.0,11812425.0,Nasdaq Capital Market,186,CVCY
PFMT.O,Performant Financial,2.300,0.877,商业服务与商业用品,,175002830.1,工业,商业和专业服务,综合支持服务,20120810,76088187.0,76088187.0,Nasdaq Global Select Market,185,PFMT
TRIS.N,Tristar,10.640,0.000,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",174057653.28,金融,金融服务,投资银行业与经纪业,20211206,16358802.0,16358802.0,主板,169,TRIS
BSL.N,Blackstone Senior,13.330,0.830,资本市场,,173924201.192,金融,金融服务,资产管理与托管银行,20100526,13008541.6,13008541.6,主板,169,BSL
CBAN.O,科勒尼,9.890,-0.302,商业银行,,173735414.64,金融,银行,区域性银行,19980402,17566776.0,17566776.0,Nasdaq Global Market,185,CBAN
SDC.O,SmileDirectClub,0.431,-4.646,医疗保健设备与用品,,173523901.891,医疗保健,医疗保健设备与服务,医疗保健设备,20190912,402607661.0,402607661.0,Nasdaq Global Select Market,185,SDC
ZOM.A,Zomedica,0.171,1.724,制药,,173451091.236,医疗保健,制药、生物科技和生命科学,制药,20171122,979949668.0,979949668.0,主板,170,ZOM
IMMP.O,Immutep,1.970,-1.500,生物科技,,173221238.322,医疗保健,制药、生物科技和生命科学,生物科技,20120416,87929562.6,87929562.6,Nasdaq Global Market,185,IMMP
CNTY.O,世纪赌场,5.710,-0.349,酒店、餐馆与休闲,,173212456.01,非日常生活消费品,消费者服务,赌场与赌博,19931110,30334931.0,30334931.0,Nasdaq Capital Market,186,CNTY
FRBN.O,Forbion European,10.930,0.000,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",172830625.0,金融,金融服务,投资银行业与经纪业,20220201,15812500.0,15812500.0,Nasdaq Global Market,185,FRBN
ZVRA.O,Zevra,5.090,0.000,制药,,172717132.51,医疗保健,制药、生物科技和生命科学,制药,20210108,33932639.0,33932639.0,Nasdaq Global Select Market,185,ZVRA
FTCI.O,FTC Solar,1.460,8.148,电子设备、仪器和元件,,172439250.96,信息技术,技术硬件与设备,电子设备和仪器,20210428,118109076.0,118109076.0,Nasdaq Global Market,185,FTCI
SILC.O,矽晶电信,25.380,0.196,通信设备,,172420495.28,信息技术,技术硬件与设备,通信设备,19940218,6756289.0,6756289.0,Nasdaq Global Select Market,185,SILC
SKIL.N,Skillsoft,1.080,-0.926,综合消费者服务,,172122980.93,非日常生活消费品,消费者服务,教育服务,20190726,160862599.0,160862599.0,主板,169,SKIL
ALYA.O,Alithya Group,1.790,-1.105,信息技术服务,,171491853.95,信息技术,软件与服务,信息科技咨询与其它服务,20181102,95805505.0,95805505.0,Nasdaq Capital Market,186,ALYA
LGST.O,Semper Paratus,10.810,0.185,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",171133296.52,金融,金融服务,投资银行业与经纪业,20220104,15816386.0,15816386.0,Nasdaq Global Market,185,LGST
MIO.N,Pioneer Municipal,10.140,0.297,资本市场,,171047815.49,金融,金融服务,资产管理与托管银行,20210806,16885273.0,16885273.0,主板,169,MIO
TLSI.O,TriSalus Life,5.680,11.591,生命科学工具和服务,"SPAC（特殊目的收购公司）[US],空壳公司[US]",170840211.36,医疗保健,制药、生物科技和生命科学,生命科学工具和服务,20210208,30077502.0,30077502.0,Nasdaq Global Market,185,TLSI
VAQC.O,Vector II,10.500,1.254,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",170696673.0,金融,金融服务,投资银行业与经纪业,20210310,16256826.0,16256826.0,Nasdaq Capital Market,186,VAQC
LOOP.O,Loop Industries,3.620,-4.267,化学制品,,170601061.33,原材料,原材料,多种化学制品,20171120,47521187.0,47521187.0,Nasdaq Global Market,185,LOOP
BKSY.N,BlackSky Technology,1.230,-2.419,无线电信业务,太空概念[US],170397153.74,通讯业务,电信业务,无线电信业务,20191101,140824094.0,140824094.0,主板,169,BKSY
HEAR.O,乌龟海岸,9.840,-0.606,家庭耐用消费品,消费电子[US],170323216.8,非日常生活消费品,耐用消费品与服装,消费电子产品,20120315,17309270.0,17309270.0,Nasdaq Global Market,185,HEAR
ACRO.N,Acropolis,10.240,0.098,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",170248181.76,金融,金融服务,投资银行业与经纪业,20210830,16625799.0,16625799.0,主板,169,ACRO
IFIN.N,InFinT Acquisition,11.040,0.000,资本市场,"SPAC（特殊目的收购公司）[US],空壳公司[US]",170209321.44,金融,金融服务,投资银行业与经纪业,20220110,15417511.0,15417511.0,主板,169,IFIN
ESEA.O,欧海,24.310,-4.517,海上运输,,170066731.12,工业,运输,海上运输,20070131,6995752.0,6995752.0,Nasdaq Capital Market,186,ESEA
CTV.N,Innovid,1.200,0.826,软件,,169949969.88,信息技术,软件与服务,应用软件,20210405,139303254.0,139303254.0,主板,169,CTV
SHLT.O,SHL Telemedicine,10.400,0.781,医疗保健设备与用品,,169283412.16,医疗保健,医疗保健设备与服务,医疗保健设备,20230403,16387552.0,16387552.0,Nasdaq Capital Market,186,SHLT
ZVIA.N,Zevia,2.380,-3.265,饮料,,169106131.26,日常消费品,食品、饮料与烟草,软饮料与不含酒精饮料,20210722,71352798.0,71352798.0,主板,169,ZVIA
VRCA.O,Verrica制药,4.020,2.551,制药,,169099503.06,医疗保健,制药、生物科技和生命科学,制药,20180615,42064553.0,42064553.0,Nasdaq Global Market,185,VRCA
MTA.A,Metalla Royalty,3.220,-5.605,金属与采矿,,169086486.4,原材料,原材料,贵重金属与矿石,20200108,52839527.0,52839527.0,主板,170,MTA
ATNM.A,Actinium,6.290,1.131,制药,,169004894.62,医疗保健,制药、生物科技和生命科学,制药,20140326,26997587.0,26997587.0,主板,170,ATNM
PFSW.O,PFS网络,7.430,0.000,专业服务,,168995439.16,工业,商业和专业服务,数据处理和外包服务,19991203,22745012.0,22745012.0,Nasdaq Capital Market,186,PFSW
PVBC.O,Provident Bancorp,9.550,-0.417,商业银行,,168898626.0,金融,银行,综合性银行,20150716,17685720.0,17685720.0,Nasdaq Capital Market,186,PVBC
FLL.O,Full House Resorts,4.880,0.000,酒店、餐馆与休闲,,168739117.44,非日常生活消费品,消费者服务,赌场与赌博,20130213,34577688.0,34577688.0,Nasdaq Capital Market,186,FLL
MAMA.O,Mama's Creations,4.500,7.143,食品,,168495241.5,日常消费品,食品、饮料与烟草,包装食品与肉类,20210715,37443387.0,37443387.0,Nasdaq Capital Market,186,MAMA
