isin,euronext_code,证券名称,degiro_symbol,证券代码,category,currency,exchangeId,exchange_degiro,exchange_mic_code,exchange_name,market,isShortable,feedQuality,feedQualitySecondary,icb_industry,full_symbol,isin_tv,logoid,type,Value.Traded,market_cap_basic,fundamental_currency_code,sector,industry,is_primary,exchange,country,currency_id,forex_rate,总市值,成交额,换手率,地区,is_primary_listing,primary_symbol,ticker_title,code,correct_industry,名称翻译,en_name,dr_name,一级行业,二级行业,三级行业,市场,异动值,exchange_code,trade_currency,最新价,涨跌幅,last_traded_at,close_price,trading_date
PTIPR0AM0000,PTIPR0AM0000-XLIS,Impresa,IPR,IPR,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,False,R,,Radio and TV Broadcasters,EURONEXT:IPR,PTIPR0AM0000,impresa-sgps-nom,stock,0.8579999999999999,26221079.8727,USD,Consumer Services,Broadcasting,True,EURONEXT,Portugal,EUR,1.07119,0.262210798727,9.190810199999998e-09,0.0,欧洲,True,EURONEXT:IPR,IMPRESA,,,,Impresa,,消费,可选消费,广播,葡萄牙,7.645157393424456e-09,,,,,,,
FR0000073298,FR0000073298-XPAR,Ipsos,IPS,IPS,B,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Media Agencies,EURONEXT:IPS,FR0000073298,ipsos,stock,1619262.85,2904932696.7012,USD,Commercial Services,Miscellaneous Commercial Services,True,EURONEXT,France,EUR,1.07119,29.049326967012,0.017345381722915,0.0006,欧洲,True,EURONEXT:IPS,IPSOS,,,,Ipsos,,消费,商业服务,综合商业,法国,0.0003559913648693,XPAR,EUR,63.05,0.56,15:30 CEST26 Apr 2024,62.70,25 Apr 2024
IT0001077780,IT0001077780-MTAA,IRCE,IRC,IRC,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Electrical Components,MIL:IRC,IT0001077780,irce-spa,stock,57807.24,61500777.6357,USD,Producer Manufacturing,Electrical Products,True,MIL,Italy,EUR,1.07119,0.615007776357,0.000619225374156,0.001,欧洲,True,MIL:IRC,IRCE,,,,IRCE,,制造业,机械,电力设备,意大利,0.0003079785232379,MTAA,EUR,2.16,0,15:33 CEST26 Apr 2024,2.16,25 Apr 2024
IT0003027817,IT0003027817-MTAA,IREN S.P.A.,IRE,IRE,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Multi-utilities,MIL:IRE,IT0003027817,iren,stock,1272460.774,2525612001.5656,USD,Utilities,Electric Utilities,True,MIL,Italy,EUR,1.07119,25.256120015656,0.0136304725650106,0.0005,欧洲,True,MIL:IRE,IREN,,,,IREN S.P.A.,,公用事业,电力,电力公司,意大利,9.618603379158638e-05,MTAA,EUR,1.833,-0.11,15:32 CEST26 Apr 2024,1.835,25 Apr 2024
IT0000072618,IT0000072618-MTAA,联合圣保罗银行,ISP,ISP,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Banks,MIL:ISP,IT0000072618,intesa,stock,109762827.264,68542383898.5513,USD,Finance,Major Banks,True,MIL,Italy,EUR,1.07119,685.423838985513,1.1757684293692416,0.0017,欧洲,True,MIL:ISP,Intesa Sanpaolo,,,联合圣保罗银行,Intesa Sanpaolo,联合圣保罗银行,金融,银行,主要银行,意大利,0.0944080813925318,MTAA,EUR,3.5415,1.1,15:33 CEST26 Apr 2024,3.503,25 Apr 2024
FR0004026151,FR0004026151-XPAR,Itesoft,ITE,ITE,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Software,EURONEXT:ITE,FR0004026151,itesoft,stock,871.2,24563333.5835,USD,Technology Services,Packaged Software,True,EURONEXT,France,EUR,1.07119,0.2456333358349999,9.33220728e-06,0.0,欧洲,True,EURONEXT:ITE,ITESOFT,,,,Itesoft,,科技,IT技术,软件开发,法国,0.0,,,,,,,
IT0005253205,IT0005253205-MTAA,Italmobiliare,ITM,ITM,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Diversified Financial Services ,MIL:ITM,IT0005253205,italmobiliare,stock,653103.1000000001,1535330906.5528,USD,Consumer Non-Durables,Food: Specialty/Candy,True,MIL,Italy,EUR,1.07119,15.353309065528,0.00699597509689,0.0005,欧洲,True,MIL:ITM,ITALMOBILIARE,,,,Italmobiliare,,消费,食品饮料,零食,意大利,0.0019837107296014,MTAA,EUR,34.40,1.62,15:25 CEST26 Apr 2024,33.85,25 Apr 2024
FR0004024222,FR0004024222-XPAR,国际香水公司,ITP,ITP,B,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Cosmetics,EURONEXT:ITP,FR0004024222,interparfums,stock,1286399.4,3591308199.5238,USD,Consumer Non-Durables,Household/Personal Care,True,EURONEXT,France,EUR,1.07119,35.913081995238,0.01377978173286,0.0004,欧洲,True,EURONEXT:ITP,INTERPARFUMS,,,国际香水公司,Interparfums,,消费,日常消费,个人护理,法国,0.0015976524272834,XPAR,EUR,47.65,0.85,15:30 CEST26 Apr 2024,48.40,25 Apr 2024
IT0003057624,IT0003057624-MTAA,Itway,ITW,ITW,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Computer Hardware,MIL:ITW,IT0003057624,it-way-spa,stock,35991.282,14205303.7663,USD,Technology Services,Information Technology Services,True,MIL,Italy,EUR,1.07119,0.142053037663,0.0003855350136558,0.0027,欧洲,True,MIL:ITW,IT WAY,,,,Itway,,科技,IT技术,信息技术,意大利,0.0001727086772444,MTAA,EUR,1.286,1.1,13:37 CEST26 Apr 2024,1.272,25 Apr 2024
FR0000064958,FR0000064958-XPAR,INTEXA,ITXT,ITXT,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Clothing and Accessories,,,,,,,,,,,,,,,,,,,,,,,,,INTEXA,,,,,,,,,,,,,
FR0013233012,FR0013233012-XPAR,Inventiva SA,IVA,IVA,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Biotechnology,EURONEXT:IVA,FR0013233012,inventiva,stock,18824.19,171077997.6488,USD,Health Technology,Biotechnology,True,EURONEXT,France,EUR,1.07119,1.7107799764879998,0.000201642840861,0.0001,欧洲,True,EURONEXT:IVA,INVENTIVA,,,,Inventiva SA,,医药,医疗,生物技术,法国,1.7949681822945724e-06,XPAR,EUR,3.045,0.16,15:03 CEST26 Apr 2024,3.04,25 Apr 2024
NL0015000LU4,NL0015000LU4-MTAA,依维柯,IVG,IVG,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Commercial Vehicles and Parts,MIL:IVG,NL0015000LU4,iveco,stock,8868717.979999999,4286662758.0777,USD,Consumer Durables,Motor Vehicles,True,MIL,Italy,EUR,1.07119,42.866627580777,0.0950008201299619,0.0022,欧洲,True,MIL:IVG,IVECO,,,依维柯,IVECO GROUP,,制造业,汽车,汽车整车,意大利,0.037961704676656,MTAA,EUR,11.86,2.51,15:33 CEST26 Apr 2024,11.57,25 Apr 2024
LU0556041001,LU0556041001-MTAA,IVS Group SA,IVS,IVS,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Food Retailers and Wholesalers,MIL:IVS,LU0556041001,ivs,stock,951578.32,681943281.2727,USD,Retail Trade,Catalog/Specialty Distribution,True,MIL,Italy,EUR,1.07119,6.819432812726999,0.010193211806008,0.0015,欧洲,True,MIL:IVS,IVS,,,,IVS Group SA,,消费,零售,综合零售,意大利,0.0005497463255013,MTAA,EUR,7.14,0.28,15:33 CEST26 Apr 2024,7.12,25 Apr 2024
FR0012872141,FR0012872141-XPAR,Jacques Bogart SA,JBOG,JBOG,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Personal Products,EURONEXT:JBOG,FR0012872141,,stock,1512.0,106826889.084,USD,Consumer Non-Durables,Household/Personal Care,True,EURONEXT,France,EUR,1.07119,1.06826889084,1.61963928e-05,0.0,欧洲,True,EURONEXT:JBOG,JACQUES BOGART,,,,Jacques Bogart SA,,消费,日常消费,个人护理,法国,5.577850706761889e-05,XPAR,EUR,7.00,5.74,15:08 CEST26 Apr 2024,6.62,25 Apr 2024
FR0000033904,FR0000033904-XPAR,Jacquet Metal,JCQ,JCQ,C,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,CX,Iron and Steel,EURONEXT:JCQ,FR0000033904,jacquet-metal-sa,stock,132852.47999999998,437787192.7887,USD,Distribution Services,Wholesale Distributors,True,EURONEXT,France,EUR,1.07119,4.377871927887,0.001423102480512,0.0003,欧洲,True,EURONEXT:JCQ,JACQUET METALS,,,,Jacquet Metal,,消费,经销商,批发经销商,法国,0.0007944998876819,XPAR,EUR,18.44,1.54,15:30 CEST26 Apr 2024,18.16,25 Apr 2024
NL0014332678,NL0014332678-XAMS,JDE Peets,JDEP,JDEP,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,CX,Soft Drinks,EURONEXT:JDEP,NL0014332678,jde-peet-s,stock,495661.74,11077129506.3397,USD,Consumer Non-Durables,Food: Specialty/Candy,True,EURONEXT,Netherlands,EUR,1.07119,110.771295063397,0.005309478992706,0.0,欧洲,True,EURONEXT:JDEP,JDE PEET'S,,,,JDE Peets,,消费,食品饮料,零食,荷兰,0.0006635210103157,XAMS,EUR,20.84,1.46,15:32 CEST26 Apr 2024,20.54,25 Apr 2024
BE0003858751,BE0003858751-XBRU,Jensen-Group,JEN,JEN,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Machinery: Industrial,EURONEXT:JEN,BE0003858751,jensen,stock,7300.0,374004328.5009,USD,Producer Manufacturing,Electrical Products,True,EURONEXT,Belgium,EUR,1.07119,3.740043285008999,7.819687e-05,0.0,欧洲,True,EURONEXT:JEN,JENSEN-GROUP,,,,Jensen-Group,,制造业,机械,电力设备,比利时,9.74904708091506e-06,XBRU,EUR,36.50,0.83,09:17 CEST26 Apr 2024,36.20,25 Apr 2024
PTJMT0AE0001,PTJMT0AE0001-XLIS,Jernimo Martins,JMT,JMT,A,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,False,R,CX,Food Retailers and Wholesalers,EURONEXT:JMT,PTJMT0AE0001,j-martins-sgps,stock,22392468.31,12576048566.0955,USD,Retail Trade,Food Retail,True,EURONEXT,Portugal,EUR,1.07119,125.76048566095498,0.239865881289889,0.0019,欧洲,True,EURONEXT:JMT,J.MARTINS,,,,Jernimo Martins,,消费,零售,食品零售,葡萄牙,0.0547419647316885,,,,,,,
IT0000336518,IT0000336518-MTAA,Juventus FC,JUVE,JUVE,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Recreational Services,MIL:JUVE,IT0005572778,juventus-fc,stock,672436.92,694128215.7329,USD,Consumer Services,Movies/Entertainment,True,MIL,Italy,EUR,1.07119,6.941282157329001,0.007203077043348,0.001,欧洲,True,MIL:JUVE,JUVENTUS FC,,,,Juventus FC,,消费,可选消费,电影娱乐,意大利,0.002908532797626,,,,,,,
BE0003565737,BE0003565737-XBRU,联合银行,KBC,KBC,A,EUR,320,EBR,XBRU,Euronext Brussels,belgium,True,R,CX,Banks,EURONEXT:KBC,BE0003565737,kbc-groep-nv,stock,11595899.7,31111236289.9103,USD,Finance,Regional Banks,True,EURONEXT,Belgium,EUR,1.07119,311.112362899103,0.12421411799643,0.0004,欧洲,True,EURONEXT:KBC,KBC GROEP NV,,,联合银行,KBC Groep,联合银行,金融,银行,地区银行,比利时,0.000924917244758,XBRU,EUR,69.16,-0.49,15:33 CEST26 Apr 2024,69.50,25 Apr 2024
BE0003867844,BE0003867844-XBRU,KBC Ancora,KBCA,KBCA,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,CX,Banks,EURONEXT:KBCA,BE0003867844,kbc-ancora-ord,stock,1291616.0,3750324232.7496,USD,Finance,Financial Conglomerates,True,EURONEXT,Belgium,EUR,1.07119,37.503242327496,0.0138356614304,0.0004,欧洲,True,EURONEXT:KBCA,KBC ANCORA,,,,KBC Ancora,,金融,资产管理,金融集团,比利时,0.0020775680713865,XBRU,EUR,45.15,1.12,15:26 CEST26 Apr 2024,44.65,25 Apr 2024
NL0000852531,NL0000852531-XAMS,Kendrion,KENDR,KENDR,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,CX,Auto Parts,EURONEXT:KENDR,NL0000852531,kendrion-n-v,stock,114607.08,208556705.7397,USD,Producer Manufacturing,Auto Parts: OEM,True,EURONEXT,Netherlands,EUR,1.07119,2.085567057397,0.001227659580252,0.0006,欧洲,True,EURONEXT:KENDR,KENDRION N.V.,,,,Kendrion,,制造业,汽车,汽车零部件,荷兰,0.0004247213648539,XAMS,EUR,13.14,1.39,14:59 CEST26 Apr 2024,12.96,25 Apr 2024
FR0000121485,FR0000121485-XPAR,开云(巴黎春天),KER,KER,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Clothing and Accessories,EURONEXT:KER,FR0000121485,kering,stock,41152176.0,43227329168.8554,USD,Consumer Non-Durables,Consumer Sundries,True,EURONEXT,France,EUR,1.07119,432.273291688554,0.4408179940944,0.001,欧洲,True,EURONEXT:KER,KERING,,,开云(巴黎春天),Kering,开云(巴黎春天),消费,日常消费,小商品,法国,0.1717972545145043,XPAR,EUR,337.90,3.24,15:33 CEST26 Apr 2024,327.30,25 Apr 2024
BE0003880979,BE0003880979-XBRU,Keyware Technologies,KEYW,KEYW,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Software,EURONEXT:KEYW,BE0003880979,keyware-technologies,stock,1105.0,20530568.3504,USD,Technology Services,Packaged Software,True,EURONEXT,Belgium,EUR,1.07119,0.205305683504,1.1836649500000002e-05,0.0001,欧洲,True,EURONEXT:KEYW,KEYWARE TECHNOLOGIES,,,,Keyware Technologies,,科技,IT技术,软件开发,比利时,0.0,XBRU,EUR,0.85,0,11:56 CEST26 Apr 2024,0.85,25 Apr 2024
BE0974274061,BE0974274061-XBRU,Kinepolis Group,KIN,KIN,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,CX,Entertainment,EURONEXT:KIN,BE0974274061,kinepolis,stock,676527.1,1154304168.9559,USD,Consumer Services,Movies/Entertainment,True,EURONEXT,Belgium,EUR,1.07119,11.543041689559,0.00724689064249,0.0006,欧洲,True,EURONEXT:KIN,KINEPOLIS,,,,Kinepolis Group,,消费,可选消费,电影娱乐,比利时,2.1638383314884786e-05,XBRU,EUR,40.05,0,15:32 CEST26 Apr 2024,40.05,25 Apr 2024
FR0014009ON9,FR0014009ON9-XPAR,EUREKING SHARES,KINGS,KINGS,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Open End and Miscellaneous Investment Vehicles,,,,,,,,,,,,,,,,,,,,,,,,,EUREKING SHARES,,,,,,,,,,,,,
IT0004552359,IT0004552359-MTAA,INTEK GROUP,KME,KME,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Nonferrous Metals,MIL:KME,IT0004552359,kme-spa,stock,2933.26,347356941.5577,USD,Non-Energy Minerals,Other Metals/Minerals,True,MIL,Italy,EUR,1.07119,3.473569415577,3.1420787794e-05,0.0,欧洲,True,MIL:KME,KME,,,,INTEK GROUP,,资源,矿产,其他金属,意大利,8.728390211760379e-08,,,,,,,
IT0004552367,IT0004552367-MTAA,Intek Group,KMER,KMER,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Nonferrous Metals,MIL:KMER,IT0004552367,kme-spa,stock,2190.0,347356941.5577,USD,Non-Energy Minerals,Other Metals/Minerals,False,MIL,Italy,EUR,1.07119,3.473569415577,2.3459061e-05,0.0,欧洲,False,MIL:KME,KME,,,,Intek Group,,资源,矿产,其他金属,意大利,4.191534559762146e-06,MTAA,EUR,1.46,-1.02,09:08 CEST26 Apr 2024,1.475,25 Apr 2024
FR0004007813,FR0004007813-XPAR,Kaufman et Broad,KOF,KOF,C,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Home Construction,EURONEXT:KOF,FR0004007813,kaufman-and-broad-sa,stock,168385.0,599735844.0727,USD,Consumer Durables,Homebuilding,True,EURONEXT,France,EUR,1.07119,5.997358440727,0.0018037232815,0.0003,欧洲,True,EURONEXT:KOF,KAUFMAN ET BROAD,,,,Kaufman et Broad,,制造业,建筑业,住宅建筑,法国,0.0007231967666531,XPAR,EUR,29.70,1.71,15:29 CEST26 Apr 2024,29.20,25 Apr 2024
NL0000009082,NL0000009082-XAMS,KPN,KPN,KPN,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,CX,Telecommunications Services,EURONEXT:KPN,NL0000009082,kpn-kon,stock,10724848.48,14528705629.5006,USD,Communications,Major Telecommunications,True,EURONEXT,Netherlands,EUR,1.07119,145.28705629500598,0.114883504432912,0.0008,欧洲,True,EURONEXT:KPN,KPN KON,,,KPN,KPN Koninklijke,KPN,科技,通信,电信运营,荷兰,0.0036574711560973,XAMS,EUR,3.421,-0.44,15:33 CEST26 Apr 2024,3.436,25 Apr 2024
FR0000066607,FR0000066607-XPAR,Lacroix,LACR,LACR,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Electronic Equipment: Other,EURONEXT:LACR,FR0000066607,lacroix,stock,3035.2999999999997,119035053.9354,USD,Electronic Technology,Electronic Production Equipment,True,EURONEXT,France,EUR,1.07119,1.190350539354,3.251383007e-05,0.0,欧洲,True,EURONEXT:LACR,LACROIX,,,,Lacroix,,科技,电子,电子生产设备,法国,5.985171493830692e-06,XPAR,EUR,23.90,0.84,13:01 CEST26 Apr 2024,23.70,25 Apr 2024
FR0000032278,FR0000032278-XPAR,Aviation Latcore,LAT,LAT,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Aerospace,EURONEXT:LAT,FR001400JY13,latecoere,stock,45571.4314,183651065.0046,USD,Electronic Technology,Aerospace & Defense,True,EURONEXT,France,EUR,1.07119,1.836510650046,0.0004881566160136,0.0003,欧洲,True,EURONEXT:LAT,LATECOERE,,,,Aviation Latcore,,制造业,机械,航空航天与国防,法国,0.0036943824372178,,,,,,,
FR0000038242,FR0000038242-XPAR,LUMIBIRD,LBIRD,LBIRD,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Medical Equipment,EURONEXT:LBIRD,FR0000038242,lumibird,stock,127130.9,299938571.6674,USD,Electronic Technology,Electronic Components,True,EURONEXT,France,EUR,1.07119,2.999385716674,0.00136181348771,0.0005,欧洲,True,EURONEXT:LBIRD,LUMIBIRD,,,,LUMIBIRD,,科技,电子,元器件,法国,0.0007296681676325,XPAR,EUR,12.35,-1.98,14:03 CEST26 Apr 2024,12.60,25 Apr 2024
IT0003856405,IT0003856405-MTAA,列奥那多,LDO,LDO,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Defense,MIL:LDO,IT0003856405,leonardo,stock,32543888.659999996,13215902284.2145,USD,Electronic Technology,Aerospace & Defense,True,MIL,Italy,EUR,1.07119,132.159022842145,0.348606880937054,0.0026,欧洲,True,MIL:LDO,Leonardo,,,列奥那多,LEONARDO,,制造业,机械,航空航天与国防,意大利,0.0488218555222369,MTAA,EUR,21.69,1.26,15:33 CEST26 Apr 2024,21.42,25 Apr 2024
FR0000065930,FR0000065930-XPAR,Foncire 7 Investissement,LEBL,LEBL,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Electrical Components,,,,,,,,,,,,,,,,,,,,,,,,,Foncire 7 Investissement,,,,,,,,,,,,,
FR0014009YQ1,FR0014009YQ1-XPAR,LHYFE PROMESSES,LHYFE,LHYFE,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Alternative Fuels,EURONEXT:LHYFE,FR0014009YQ1,lhyfe-sa,stock,17319.97,216700548.6694,USD,Process Industries,Chemicals: Specialty,True,EURONEXT,France,EUR,1.07119,2.1670054866940003,0.000185529786643,0.0001,欧洲,True,EURONEXT:LHYFE,LHYFE S.A.,,,,LHYFE PROMESSES,,制造业,化工,特殊化学品,法国,7.458772640410055e-05,XPAR,EUR,4.235,0.36,15:28 CEST26 Apr 2024,4.22,25 Apr 2024
FR0000121964,FR0000121964-XPAR,Klpierre,LI,LI,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,,Retail REITs,EURONEXT:LI,FR0000121964,klepierre,fund,4616325.12,7510047842.635,USD,Finance,Real Estate Development,True,EURONEXT,France,EUR,1.07119,75.10047842635001,0.049449613052928,0.0007,欧洲,,,,,,,Klpierre,,金融,房地产,房地产开发,法国,0.00380737138487,XPAR,EUR,25.08,0.97,15:29 CEST26 Apr 2024,24.84,25 Apr 2024
PTLIG0AE0002,PTLIG0AE0002-XLIS,Lisgrafica,LIG,LIG,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,False,R,,Forms and Bulk Printing Services,,,,,,,,,,,,,,,,,,,,,,,,,Lisgrafica,,,,,,,,,,,,,
NL0011821392,NL0011821392-XAMS,飞利浦照明,LIGHT,LIGHT,B,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,,Building Materials: Other,EURONEXT:LIGHT,NL0011821392,signify-nv,stock,13127081.76,3776165983.3756,USD,Producer Manufacturing,Electrical Products,True,EURONEXT,Netherlands,EUR,1.07119,37.761659833756,0.140615987104944,0.0037,欧洲,True,EURONEXT:LIGHT,SIGNIFY NV,,,飞利浦照明,Signify,,制造业,机械,电力设备,荷兰,0.2999062607224885,XAMS,EUR,25.82,-8.44,15:32 CEST26 Apr 2024,28.20,25 Apr 2024
FR0004156297,FR0004156297-XPAR,Linedata Services,LIN,LIN,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Software,EURONEXT:LIN,FR0004156297,linedata-services,stock,141.6,367599492.1035,USD,Technology Services,Packaged Software,True,EURONEXT,France,EUR,1.07119,3.675994921035,1.51680504e-06,0.0,欧洲,True,EURONEXT:LIN,LINEDATA SERVICES,,,,Linedata Services,,科技,IT技术,软件开发,法国,7.993404723454126e-18,XPAR,EUR,71.20,0.56,15:24 CEST26 Apr 2024,70.80,25 Apr 2024
FR0004170017,FR0004170017-XPAR,Le Noble Age,LNA,LNA,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Health Care Facilities,EURONEXT:LNA,FR0004170017,lna-sante,stock,18221.36,214388442.5078,USD,Health Services,Hospital/Nursing Management,True,EURONEXT,France,EUR,1.07119,2.143884425078,0.000195185386184,0.0001,欧洲,True,EURONEXT:LNA,LNA SANTE,,,,Le Noble Age,,医药,健康服务,健康服务,法国,5.3168796986524e-06,XPAR,EUR,19.12,-0.31,14:50 CEST26 Apr 2024,19.18,25 Apr 2024
IT0004210289,IT0004210289-MTAA,Landi Renzo,LNDR,LNDR,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Auto Parts,MIL:LNDR,IT0004210289,landi-renzo-spa,stock,15535.428,74700148.3954,USD,Producer Manufacturing,Auto Parts: OEM,True,MIL,Italy,EUR,1.07119,0.747001483954,0.0001664139511932,0.0002,欧洲,True,MIL:LNDR,LANDI RENZO,,,,Landi Renzo,,制造业,汽车,汽车零部件,意大利,3.261744991607551e-05,MTAA,EUR,0.3075,-0.65,15:23 CEST26 Apr 2024,0.3095,25 Apr 2024
FR00140006O9,FR00140006O9-XPAR,Solocal Group SA,LOCAL,LOCAL,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Publishing,EURONEXT:LOCAL,FR00140006O9,solocal,stock,4242.32,6607484.4452,USD,Commercial Services,Advertising/Marketing Services,True,EURONEXT,France,EUR,1.07119,0.066074844452,4.5443307608e-05,0.0007,欧洲,True,EURONEXT:LOCAL,SOLOCAL,,,,Solocal Group SA,,消费,商业服务,广告营销,法国,4.35983618737843e-05,XPAR,EUR,0.0476,1.93,15:30 CEST26 Apr 2024,0.0467,25 Apr 2024
BE0003604155,BE0003604155-XBRU,莲花糕点,LOTB,LOTB,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Food Products,EURONEXT:LOTB,BE0003604155,lotus-bakeries,stock,639200.0,8219415576.8763,USD,Consumer Non-Durables,Food: Specialty/Candy,True,EURONEXT,Belgium,EUR,1.07119,82.194155768763,0.00684704648,0.0001,欧洲,True,EURONEXT:LOTB,LOTUS BAKERIES,,,莲花糕点,Lotus Bakeries,,消费,食品饮料,零食,比利时,9.816477338407423e-06,XBRU,EUR,"9,390.00",0,15:21 CEST26 Apr 2024,"9,390.00",25 Apr 2024
FR0013204336,FR0013204336-XPAR,Societe LDC SA,LOUP,LOUP,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Food Products,EURONEXT:LOUP,FR0013204336,l-d-c,stock,155400.0,2800871853.6013,USD,Process Industries,Agricultural Commodities/Milling,True,EURONEXT,France,EUR,1.07119,28.008718536013,0.00166462926,0.0001,欧洲,True,EURONEXT:LOUP,L.D.C.,,,,Societe LDC SA,,制造业,化工,农产品,法国,2.5441790722389193e-05,XPAR,EUR,148.00,-0.34,14:49 CEST26 Apr 2024,148.50,25 Apr 2024
FR0006864484,FR0006864484-XPAR,Laurent-Perrier,LPE,LPE,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Distillers and Vintners,EURONEXT:LPE,FR0006864484,laurent-perrier,stock,363.0,768799080.4909999,USD,Consumer Non-Durables,Beverages: Alcoholic,True,EURONEXT,France,EUR,1.07119,7.687990804909999,3.8884197e-06,0.0,欧洲,True,EURONEXT:LPE,LAURENT-PERRIER,,,,Laurent-Perrier,,消费,食品饮料,酒,法国,0.0,XPAR,EUR,121.00,0,09:00 CEST26 Apr 2024,121.00,25 Apr 2024
FR0010307819,FR0010307819-XPAR,Legrand,LR,LR,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Electrical Components,EURONEXT:LR,FR0010307819,legrand,stock,6091284.48,26847431710.0777,USD,Electronic Technology,Electrical Products,True,EURONEXT,France,EUR,1.07119,268.474317100777,0.065249230221312,0.0002,欧洲,True,EURONEXT:LR,LEGRAND,LR,Electrical Products,,Legrand,,制造业,机械,电力设备,法国,0.0095368711064929,XPAR,EUR,97.52,1.9,15:34 CEST26 Apr 2024,95.70,25 Apr 2024
FR0000065484,FR0000065484-XPAR,Lectra,LSS,LSS,C,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,CX,Software,EURONEXT:LSS,FR0000065484,lectra,stock,372850.50000000006,1332372673.6027,USD,Technology Services,Packaged Software,True,EURONEXT,France,EUR,1.07119,13.323726736027,0.00399393727095,0.0003,欧洲,True,EURONEXT:LSS,LECTRA,,,,Lectra,,科技,IT技术,软件开发,法国,0.0006511132559666,XPAR,EUR,32.45,-1.22,15:33 CEST26 Apr 2024,32.85,25 Apr 2024
FR0000053837,FR0000053837-XPAR,Altamir,LTA,LTA,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Asset Managers and Custodians,EURONEXT:LTA,FR0000053837,altamir,stock,164578.2,997905992.5,USD,Finance,Investment Managers,True,EURONEXT,France,EUR,1.07119,9.979059925,0.00176294522058,0.0002,欧洲,True,EURONEXT:LTA,ALTAMIR,,,,Altamir,,金融,资产管理,投资经理,法国,0.0002932899292005,XPAR,EUR,25.80,1.18,14:57 CEST26 Apr 2024,25.50,25 Apr 2024
